Unnamed: 0,mod_date,pub_date,cvss,cwe_code,cwe_name,summary,access_authentication,access_complexity,access_vector,impact_availability,impact_confidentiality,impact_integrity
CVE-2019-4484,2019-10-09 23:50:00,2019-08-20 19:15:00,4.0,200, Information Exposure,"IBM Emptoris Sourcing 10.1.0 through 10.1.3, IBM Contract Management 10.1.0 through 10.1.3, and IBM Emptoris Spend Analysis 10.1.0 through 10.1.3 generates an error message that includes sensitive information that could be used in further attacks against the system. IBM X-Force ID: 164068.",SINGLE,LOW,NETWORK,NONE,PARTIAL,NONE
CVE-2019-4483,2019-10-09 23:50:00,2019-08-20 19:15:00,7.5,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),"IBM Contract Management 10.1.0 through 10.1.3 and IBM Emptoris Spend Analysis 10.1.0 through 10.1.3 is vulnerable to SQL injection. A remote attacker could send specially-crafted SQL statements, which could allow the attacker to view, add, modify or delete information in the back-end database. IBM X-Force ID: 164067.",NONE,LOW,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2019-4482,2019-10-09 23:50:00,2019-08-20 20:15:00,3.5,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),IBM Emptoris Spend Analysis 10.1.0 through 10.1.3 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session. IBM X-Force ID: 164066.,SINGLE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2019-4481,2019-10-09 23:50:00,2019-08-20 19:15:00,7.5,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),"IBM Contract Management 10.1.0 through 10.1.3 and IBM Emptoris Spend Analysis 10.1.0 through 10.1.3 is vulnerable to SQL injection. A remote attacker could send specially-crafted SQL statements, which could allow the attacker to view, add, modify or delete information in the back-end database. IBM X-Force ID: 164064.",NONE,LOW,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2019-4477,2019-10-09 23:50:00,2019-09-17 19:15:00,4.0,200, Information Exposure,"IBM WebSphere Application Server 7.0, 8.0, 8.5, and 9.0 could allow a user with access to audit logs to obtain sensitive information, caused by improper handling of command line options. IBM X-Force ID: 163997.",SINGLE,LOW,NETWORK,NONE,PARTIAL,NONE
CVE-2019-4473,2019-10-09 23:50:00,2019-08-05 14:15:00,4.6,264, Permissions Privileges and Access Controls,"Multiple binaries in IBM SDK, Java Technology Edition 7, 7R, and 8 on the AIX platform use insecure absolute RPATHs, which may facilitate code injection and privilege elevation by local users. IBM X-Force ID: 163984.",NONE,LOW,LOCAL,PARTIAL,PARTIAL,PARTIAL
CVE-2019-4460,2019-10-09 23:50:00,2019-08-20 19:15:00,5.0,22, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),"IBM API Connect 5.0.0.0 through 5.0.8.6 developer portal could allow a remote attacker to traverse directories on the system. An attacker could send a specially-crafted URL request containing ""dot dot"" sequences (/../) to view arbitrary files on the system. IBM X-Force ID: 163681.",NONE,LOW,NETWORK,NONE,PARTIAL,NONE
CVE-2019-4456,2019-10-09 23:50:00,2019-07-30 14:15:00,5.5,611, Improper Restriction of XML External Entity Reference,"IBM Daeja ViewONE Professional, Standard & Virtual 5.0.5 and 5.0.6 is vulnerable to an XML External Entity Injection (XXE) attack when processing XML data. A remote attacker could exploit this vulnerability to expose sensitive information or consume memory resources. IBM X-Force ID: 163620.",SINGLE,LOW,NETWORK,PARTIAL,PARTIAL,NONE
CVE-2019-4448,2019-10-09 23:50:00,2019-08-26 15:15:00,7.2,264, Permissions Privileges and Access Controls,"IBM DB2 High Performance Unload load for LUW 6.1, 6.1.0.1, 6.1.0.1 IF1, 6.1.0.2, 6.1.0.2 IF1, and 6.1.0.1 IF2 db2hpum and db2hpum_debug binaries are setuid root and have built-in options that allow an low privileged user the ability to load arbitrary db2 libraries from a privileged context. This results in arbitrary code being executed with root authority. IBM X-Force ID: 163489.",NONE,LOW,LOCAL,COMPLETE,COMPLETE,COMPLETE
CVE-2019-4447,2019-10-09 23:50:00,2019-08-26 15:15:00,7.2,264, Permissions Privileges and Access Controls,"IBM DB2 High Performance Unload load for LUW 6.1, 6.1.0.1, 6.1.0.1 IF1, 6.1.0.2, 6.1.0.2 IF1, and 6.1.0.1 IF2 db2hpum_debug is a setuid root binary which trusts the PATH environment variable. A low privileged user can execute arbitrary commands as root by altering the PATH variable to point to a user controlled location. When a crash is induced the trojan gdb command is executed. IBM X-Force ID: 163488.",NONE,LOW,LOCAL,COMPLETE,COMPLETE,COMPLETE
CVE-2019-4442,2019-10-09 23:50:00,2019-09-17 19:15:00,4.0,22, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),"IBM WebSphere Application Server 7.0, 8.0, 8.5, and 9,0 could allow a remote attacker to traverse directories on the file system. An attacker could send a specially-crafted URL request to view arbitrary files on the system but not content. IBM X-Force ID: 163226.",SINGLE,LOW,NETWORK,NONE,PARTIAL,NONE
CVE-2019-4441,2019-10-09 23:50:00,2019-10-03 14:15:00,5.0,209, Information Exposure Through an Error Message,"IBM WebSphere Application Server 7.0, 8.0, 8.5, 9.0, and Liberty could allow a remote attacker to obtain sensitive information when a stack trace is returned in the browser. IBM X-Force ID: 163177.",NONE,LOW,NETWORK,NONE,PARTIAL,NONE
CVE-2019-4439,2019-10-09 23:50:00,2019-07-25 15:15:00,4.6,384, Session Fixation,"IBM Cloud Private 3.1.0, 3.1.1, and 3.1.2 does not invalidate session after logout which could allow a local user to impersonate another user on the system. IBM X-Force ID: 162949.",NONE,LOW,LOCAL,PARTIAL,PARTIAL,PARTIAL
CVE-2019-4437,2019-10-09 23:50:00,2019-08-20 20:15:00,5.0,200, Information Exposure,IBM API Connect 2018.1 through 2018.4.1.6 may inadvertently leak sensitive details about internal servers and network via API swagger. IBM X-force ID: 162947.,NONE,LOW,NETWORK,NONE,PARTIAL,NONE
CVE-2019-4433,2019-10-09 23:50:00,2019-08-20 19:15:00,6.4,611, Improper Restriction of XML External Entity Reference,IBM InfoSphere Global Name Management 5.0 and 6.0 and IBM InfoSphere Identity Insight 8.1 and 9.0 is vulnerable to an XML External Entity Injection (XXE) attack when processing XML data. A remote attacker could exploit this vulnerability to expose sensitive information or consume memory resources. IBM X-Force ID: 162890.,NONE,LOW,NETWORK,PARTIAL,PARTIAL,NONE
CVE-2019-4430,2019-10-09 23:50:00,2019-07-17 14:15:00,5.0,22, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),"IBM Maximo Asset Management 7.6 could allow a remote attacker to traverse directories on the system. An attacker could send a specially-crafted URL request containing ""dot dot"" sequences (/../) to view arbitrary files on the system. IBM X-Force ID: 162887.",NONE,LOW,NETWORK,NONE,PARTIAL,NONE
CVE-2019-4425,2019-10-09 23:50:00,2019-08-20 19:15:00,3.5,200, Information Exposure,"IBM Business Automation Workflow 18.0.0.0, 18.0.0.1, and 18.0.0.2 could allow a user to obtain highly sensitive information from another user by inserting links that would be clicked on by unsuspecting users. IBM X-Force ID: 162771.",SINGLE,MEDIUM,NETWORK,NONE,PARTIAL,NONE
CVE-2019-4424,2019-10-09 23:50:00,2019-08-20 20:15:00,6.4,611, Improper Restriction of XML External Entity Reference,"IBM Business Automation Workflow 18.0.0.0, 18.0.0.1, 18.0.0.2, 19.0.0.1, and 19.0.0.2 is vulnerable to an XML External Entity Injection (XXE) attack when processing XML data. A remote attacker could exploit this vulnerability to expose sensitive information or consume memory resources. IBM X-Force ID: 162770.",NONE,LOW,NETWORK,PARTIAL,PARTIAL,NONE
CVE-2019-4423,2019-10-09 23:50:00,2019-09-30 16:15:00,5.0,22, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),"IBM Sterling File Gateway 2.2.0.0 through 6.0.1.0 could allow a remote attacker to traverse directories on the system. An attacker could send a specially-crafted URL request containing ""dot dot"" sequences (/../) to view arbitrary files on the system. IBM X-Force ID: 162769.",NONE,LOW,NETWORK,NONE,PARTIAL,NONE
CVE-2019-4422,2019-10-09 23:50:00,2019-10-03 14:15:00,6.5,287, Improper Authentication,"IBM Security Guardium 9.0, 9.5, and 10.6 are vulnerable to a privilege escalation which could allow an authenticated user to change the accessmgr password. IBM X-Force ID: 162768.",SINGLE,LOW,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2019-4420,2019-10-09 23:50:00,2019-08-20 19:15:00,2.1,200, Information Exposure,"IBM Intelligent Operations Center V5.1.0 through V5.2.0 could disclose detailed error messages, revealing sensitive information that could aid in further attacks against the system. IBM X-Force ID: 162738.",NONE,LOW,LOCAL,NONE,PARTIAL,NONE
CVE-2019-4419,2019-10-09 23:50:00,2019-08-20 19:15:00,6.4,611, Improper Restriction of XML External Entity Reference,IBM Intelligent Operations Center V5.1.0 through V5.2.0 is vulnerable to an XML External Entity Injection (XXE) attack when processing XML data. A remote attacker could exploit this vulnerability to expose sensitive information or consume memory resources. IBM X-Force ID: 162737.,NONE,LOW,NETWORK,PARTIAL,PARTIAL,NONE
CVE-2019-4415,2019-10-09 23:50:00,2019-07-25 15:15:00,4.6,264, Permissions Privileges and Access Controls,IBM Cloud Private 3.1.1 and 3.1.2 could allow a local user to obtain elevated privileges due to improper security context constraints. IBM X-Force ID: 162706.,NONE,LOW,LOCAL,PARTIAL,PARTIAL,PARTIAL
CVE-2019-4403,2019-10-09 23:50:00,2019-06-14 15:29:00,3.5,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),IBM Connections 6.0 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session. IBM X-Force ID: 162264.,SINGLE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2019-4402,2019-10-09 23:50:00,2019-08-20 19:15:00,5.0,20, Improper Input Validation,IBM API Connect 2018.1 through 2018.4.1.6 developer portal could allow an unauthorized user to cause a denial of service via an unprotected API. IBM X-Force ID: 162263.,NONE,LOW,NETWORK,PARTIAL,NONE,NONE
CVE-2019-4383,2019-10-09 23:50:00,2019-07-01 15:15:00,3.6,264, Permissions Privileges and Access Controls,"When using IBM Spectrum Protect Plus 10.1.0, 10.1.2, and 10.1.3 to protect Oracle or MongoDB databases, a redirected restore operation may result in an escalation of user privileges. IBM X-Force ID: 162165.",NONE,LOW,LOCAL,NONE,PARTIAL,PARTIAL
CVE-2019-4378,2019-10-09 23:50:00,2019-09-26 15:15:00,4.0,20, Improper Input Validation,"IBM MQ 7.5.0.0 - 7.5.0.9, 7.1.0.0 - 7.1.0.9, 8.0.0.0 - 8.0.0.12, 9.0.0.0 - 9.0.0.6, 9.1.0.0 - 9.1.0.2, and 9.1.0 - 9.1.2 command server is vulnerable to a denial of service attack caused by an authenticated and authorized user using specially crafted PCF messages. IBM X-Force ID: 162084.",SINGLE,LOW,NETWORK,PARTIAL,NONE,NONE
CVE-2019-4369,2019-10-09 23:50:00,2019-06-28 17:15:00,5.0,200, Information Exposure,IBM BigFix Inventory v9 (SUA v9 / ILMT v9) discloses sensitive information to unauthorized users. The information can be used to mount further attacks on the system. IBM X-Force ID: 161807.,NONE,LOW,NETWORK,NONE,PARTIAL,NONE
CVE-2019-4357,2019-10-09 23:50:00,2019-07-01 15:15:00,7.2,264, Permissions Privileges and Access Controls,"When using IBM Spectrum Protect Plus 10.1.0, 10.1.2, and 10.1.3 to protect Oracle, DB2 or MongoDB databases, a redirected restore operation specifying a target path may allow execution of arbitrary code on the system. IBM X-Force ID: 161667,",NONE,LOW,LOCAL,COMPLETE,COMPLETE,COMPLETE
CVE-2019-4340,2019-10-09 23:50:00,2019-08-20 20:15:00,6.4,611, Improper Restriction of XML External Entity Reference,IBM Security Guardium Big Data Intelligence 4.0 (SonarG) is vulnerable to an XML External Entity Injection (XXE) attack when processing XML data. A remote attacker could exploit this vulnerability to expose sensitive information or consume memory resources. IBM X-Force ID: 161419.,NONE,LOW,NETWORK,PARTIAL,PARTIAL,NONE
CVE-2019-4338,2019-10-09 23:50:00,2019-08-20 20:15:00,5.0,400, Uncontrolled Resource Consumption,IBM Security Guardium Big Data Intelligence 4.0 (SonarG) does not properly restrict the size or amount of resources that are requested or influenced by an actor. This weakness can be used to consume more resources than intended. IBM X-Force ID: 161417.,NONE,LOW,NETWORK,PARTIAL,NONE,NONE
CVE-2019-4337,2019-10-09 23:50:00,2019-07-01 15:15:00,5.0,200, Information Exposure,IBM Robotic Process Automation with Automation Anywhere 11 could allow an attacker to obtain sensitive information due to missing authentication in Ignite nodes. IBM X-Force ID: 161412.,NONE,LOW,NETWORK,NONE,PARTIAL,NONE
CVE-2019-4336,2019-10-09 23:50:00,2019-07-01 15:15:00,5.0,255, Credentials Management,IBM Robotic Process Automation with Automation Anywhere 11 uses an inadequate account lockout setting that could allow a remote attacker to brute force account credentials. IBM X-Force ID: 161411.,NONE,LOW,NETWORK,NONE,PARTIAL,NONE
CVE-2019-4321,2019-10-09 23:50:00,2019-09-05 15:15:00,5.0,255, Credentials Management,"IBM Intelligent Operations Center V5.1.0 - V5.2.0, IBM Intelligent Operations Center for Emergency Management V5.1.0 - V5.1.0.6, and IBM Water Operations for Waternamics V5.1.0 - V5.2.1.1 does not require that users should have strong passwords by default, which makes it easier for attackers to compromise user accounts. IBM X-Force ID: 161201.",NONE,LOW,NETWORK,NONE,PARTIAL,NONE
CVE-2019-4310,2019-10-09 23:50:00,2019-08-20 19:15:00,5.0,254, 7PK - Security Features,IBM Security Guardium Big Data Intelligence 4.0 (SonarG) uses an inadequate account lockout setting that could allow a remote attacker to brute force account credentials. IBM X-Force ID: 161036.,NONE,LOW,NETWORK,NONE,PARTIAL,NONE
CVE-2019-4308,2019-10-09 23:50:00,2019-08-20 19:15:00,4.0,200, Information Exposure,"IBM Emptoris Sourcing 10.1.0 through 10.1.3, IBM Contract Management 10.1.0 through 10.1.3, and IBM Emptoris Spend Analysis 10.1.0 through 10.1.3 could allow an authenticated user to obtain sensitive information from error messages IBM X-Force ID: 161034.",SINGLE,LOW,NETWORK,NONE,PARTIAL,NONE
CVE-2019-4305,2019-10-09 23:50:00,2019-09-30 16:15:00,5.0,565, Reliance on Cookies without Validation and Integrity Checking,IBM WebSphere Application Server Liberty could allow a remote attacker to obtain sensitive information caused by the improper setting of a cookie. IBM X-Force ID: 160951.,NONE,LOW,NETWORK,NONE,PARTIAL,NONE
